station,date,aqi,pm25_ug_m3,pm10_ug_m3,no2_ug_m3,so2_ug_m3,co_mg_m3,o3_ug_m3,nh3_ug_m3,daily_aqi_definition,temperature_2m_mean,relative_humidity_2m_mean,wind_speed_10m_max,pressure_msl_mean,aqi_lag_1,aqi_lag_2,aqi_lag_3,aqi_rolling_mean_3,aqi_rolling_mean_7,aqi_next_day,day_of_week,month,day_of_year_sin,day_of_year_cos
"Rabindra Bharati University, Kolkata - WBPCB",2024-03-27,109.0,59.11,111.68,31.86,9.62,1.13,24.41,24.95,mean_of_source_observations,28.1,79,15.0,1012.1,103.0,108.0,112.0,107.66666666666667,107.57142857142857,93.0,2,3,0.9972495210773451,0.07411742515094437
"Rabindra Bharati University, Kolkata - WBPCB",2024-03-28,93.0,55.5,79.74,39.03,7.29,0.88,28.18,25.5,mean_of_source_observations,28.0,79,17.8,1009.5,109.0,103.0,108.0,106.66666666666667,107.57142857142857,110.0,3,3,0.998376906467142,0.056952196034039754
"Rabindra Bharati University, Kolkata - WBPCB",2024-03-29,110.0,50.42,113.61,28.62,7.86,0.94,24.85,28.41,mean_of_source_observations,28.6,83,16.9,1008.3,93.0,109.0,103.0,101.66666666666667,106.0,93.0,4,3,0.9992088560679753,0.03977011384605572
"Rabindra Bharati University, Kolkata - WBPCB",2024-03-30,93.0,55.61,87.99,24.55,9.99,0.83,26.51,20.58,mean_of_source_observations,29.3,79,17.8,1009.3,110.0,93.0,109.0,104.0,107.0,99.0,5,3,0.9997451236925734,0.022576263041545485
"Rabindra Bharati University, Kolkata - WBPCB",2024-03-31,99.0,52.91,99.21,26.46,6.07,0.96,24.04,33.5,mean_of_source_observations,28.8,81,20.6,1008.8,93.0,110.0,93.0,98.66666666666667,104.0,95.0,6,3,0.9999855506507186,0.005375731557583884
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-01,95.0,57.17,92.0,18.75,5.9,0.92,21.91,29.51,mean_of_source_observations,30.3,64,13.9,1005.5,99.0,93.0,110.0,100.66666666666667,102.14285714285714,90.0,0,4,0.9999300657962057,-0.011826390691832589
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-02,90.0,47.7,89.81,23.21,7.12,1.02,24.63,32.06,mean_of_source_observations,30.1,69,13.2,1005.2,95.0,99.0,93.0,95.66666666666667,100.28571428571429,108.0,1,4,0.9995786855478958,-0.029025013321975237
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-03,108.0,49.27,110.34,24.26,9.56,0.88,25.93,22.96,mean_of_source_observations,30.2,75,15.6,1007.3,90.0,95.0,99.0,94.66666666666667,98.42857142857143,96.0,2,4,0.9989315138848577,-0.046215046983708354
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-04,96.0,48.46,95.59,23.58,5.72,0.83,23.03,32.11,mean_of_source_observations,30.0,82,20.8,1006.8,108.0,90.0,95.0,97.66666666666667,98.28571428571429,102.0,3,4,0.9979887423155984,-0.06339140486951038
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-05,102.0,42.22,101.94,26.32,3.75,0.87,24.29,35.31,mean_of_source_observations,31.5,77,18.3,1004.9,96.0,108.0,90.0,98.0,98.71428571428571,98.0,4,4,0.9967506498213929,-0.08054900421874167
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-06,98.0,51.27,97.85,21.93,7.32,0.82,22.18,23.8,mean_of_source_observations,30.7,80,19.1,1005.6,102.0,96.0,108.0,102.0,97.57142857142857,102.0,5,4,0.9952176027737294,-0.09768276782171598
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-07,102.0,50.62,101.69,30.14,8.83,0.97,28.36,30.58,mean_of_source_observations,30.2,75,17.8,1006.9,98.0,102.0,96.0,98.66666666666667,98.28571428571429,98.0,6,4,0.9933900548258936,-0.11478762552212701
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-08,98.0,48.78,97.54,25.12,9.8,0.81,24.12,28.08,mean_of_source_observations,27.3,70,22.1,1010.3,102.0,98.0,102.0,100.66666666666667,98.71428571428571,85.0,0,4,0.9912685467787256,-0.13185851571739118
"Rabindra Bharati University, Kolkata - WBPCB",2024-04-09,85.0,47.02,85.1,24.89,7.31,0.92,29.36,23.08,mean_of_source_observations,28.1,64,10.9,1010.0,98.0,102.0,98.0,99.33333333333333,99.14285714285714,104.0,1,4,0.9888537064205885,-0.1488903868564548
